Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,IL,Illinois,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"4,563",94.9,94,95.7,"2,560",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,DIFFALON,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,164,3.2,2.5,3.9,"2,513",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,DIFFDRES,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"4,694",96.8,96.1,97.5,"2,514",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,DIFFDRES,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,673,11.6,10.5,12.8,"2,467",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,DIFFWALK,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"4,184",88.4,87.2,89.5,"2,468",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,DIFFWALK,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"1,021",17.6,16.3,19,"2,283",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,QLACTLM2,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"3,854",82.4,81,83.7,"2,284",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,QLACTLM2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,504,7.8,6.9,8.8,"2,329",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,USEEQUIP,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"4,365",92.2,91.2,93.1,"2,330",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,17,BO1,CAT1,USEEQUIP,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,329,13.4,11.8,15,"1,721",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,17,BO1,CAT1,EDUCA,RESP021,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"1,299",27.6,25.9,29.2,"1,722",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,17,BO1,CAT1,EDUCA,RESP022,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"1,307",30.6,28.9,32.4,"1,723",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,17,BO1,CAT1,EDUCA,RESP023,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"2,089",28.4,27,29.9,"1,724",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,17,BO1,CAT1,EDUCA,RESP024,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,120,3.3,2.6,4,"1,804",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP027,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,117,2.8,2.1,3.4,"1,803",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP028,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Student,Overall,Overall,173,6.7,5.5,7.8,"1,806",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP030,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"1,405",16.3,15.3,17.4,"1,807",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP031,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,257,5.7,4.8,6.6,"1,808",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP032,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"2,194",49.4,47.5,51.2,"1,801",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP137,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,340,7.3,6.3,8.3,"1,805",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP141,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,402,8.6,7.5,9.7,"1,802",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,17,BO1,CAT1,EMPLOY1,RESP172,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,442,12.6,11.2,14.1,"1,983",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,17,BO1,CAT1,INCOME,RESP016,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,693,15.8,14.4,17.3,"1,984",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,17,BO1,CAT1,INCOME,RESP017,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,482,10.3,9.1,11.5,"1,985",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,17,BO1,CAT1,INCOME,RESP018,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,638,13.2,12,14.5,"1,986",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,17,BO1,CAT1,INCOME,RESP019,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"2,451",48.1,46.2,50,"1,987",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,17,BO1,CAT1,INCOME,RESP020,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"3,947",81.8,80.4,83.2,"2,168",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,17,BO1,CAT1,INTERNET,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,969,18.2,16.8,19.7,"2,169",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,17,BO1,CAT1,INTERNET,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"2,695",51,49.2,52.8,"1,451",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP033,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,578,9.6,8.6,10.7,"1,452",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP034,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,627,6.9,6.1,7.6,"1,453",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP035,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,83,2.2,1.6,2.9,"1,454",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP036,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,908,26,24.3,27.8,"1,455",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP037,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,133,4.3,3.4,5.1,"1,456",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,17,BO1,CAT1,MARITAL,RESP038,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,26,0.8,0.5,1.2,"1,593",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP090,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,50,1.4,1,1.9,"1,592",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP091,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,219,6,5.1,7,"1,591",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP092,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,502,13,11.7,14.3,"1,590",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP093,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,575,15.9,14.3,17.4,"1,589",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP094,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"3,658",62.9,61,64.7,"1,588",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,17,BO1,CAT1,_CHLDCNT,RESP095,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,"3,753",65.6,63.8,67.3,"1,248",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,17,BO1,CAT1,RACE,RESP005,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,498,13.3,11.9,14.6,"1,249",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,17,BO1,CAT1,RACE,RESP006,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,60,1.1,0.7,1.4,"1,252",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,17,BO1,CAT1,RACE,RESP008,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,175,5.2,4.3,6.2,"1,251",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,17,BO1,CAT1,RACE,RESP009,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,432,14.9,13.4,16.4,"1,250",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,17,BO1,CAT1,RACE,RESP007,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"3,661",70.6,69,72.3,"2,214",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,17,BO1,CAT1,RENTHOM1,RESP003,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"1,087",25.4,23.8,27,"2,215",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,17,BO1,CAT1,RENTHOM1,RESP004,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,151,4,3.2,4.7,"2,216",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,17,BO1,CAT1,RENTHOM1,RESP009,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"2,195",48.5,46.7,50.4,"2,078",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,17,BO1,CAT1,SEX,RESP001,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"2,857",51.5,49.6,53.3,"2,079",%,Crude Prevalence,,,BRFSS,CLASS05,Topic51,17,BO1,CAT1,SEX,RESP002,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,524,8.3,7.4,9.2,"2,122",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,17,BO1,CAT1,VETERAN3,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"4,527",91.7,90.8,92.6,"2,123",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,17,BO1,CAT1,VETERAN3,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IN,Indiana,Demographics,Age,What is your age?,18-24 years,Overall,Overall,573,13.7,12.6,14.8,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP010,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Age,What is your age?,25-34 years,Overall,Overall,876,16.4,15.4,17.5,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP011,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,275",16.3,15.3,17.3,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP012,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,918",17.7,16.8,18.6,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP013,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"2,723",16.8,16.1,17.6,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP014,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Age,What is your age?,65+ years,Overall,Overall,"4,165",19.1,18.4,19.8,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,18,BO1,CAT1,AGE,RESP015,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,567,4.5,4,5,"2,381",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,BLIND,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"10,491",95.5,95,96.1,"2,382",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,BLIND,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,"1,092",10.8,10,11.7,"2,427",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DECIDE,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"9,953",89.2,88.3,90,"2,428",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DECIDE,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,915,7.6,6.9,8.3,"2,565",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFALON,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"10,090",92.4,91.7,93.1,"2,566",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFALON,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,507,3.9,3.5,4.4,"2,519",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFDRES,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"10,534",96.1,95.6,96.5,"2,520",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFDRES,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"2,116",15,14.2,15.9,"2,473",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFWALK,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"8,909",85,84.2,85.8,"2,474",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,DIFFWALK,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"2,817",22.2,21.1,23.2,"2,289",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,QLACTLM2,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"8,270",77.9,76.8,78.9,"2,290",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,QLACTLM2,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,"1,456",9.4,8.8,10.1,"2,335",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,USEEQUIP,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"9,639",90.6,89.9,91.2,"2,336",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,18,BO1,CAT1,USEEQUIP,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,"1,011",14,12.9,15,"1,727",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,18,BO1,CAT1,EDUCA,RESP021,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"3,955",34.8,33.6,36,"1,728",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,18,BO1,CAT1,EDUCA,RESP022,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"2,920",30.5,29.3,31.6,"1,729",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,18,BO1,CAT1,EDUCA,RESP023,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"3,547",20.8,19.9,21.6,"1,730",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,18,BO1,CAT1,EDUCA,RESP024,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,226,3.5,3,4.1,"1,810",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,18,BO1,CAT1,EMPLOY1,RESP027,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,208,2.3,1.9,2.7,"1,809",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,18,BO1,CAT1,EMPLOY1,RESP028,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Employment,What is your employment status?,Student,Overall,Overall,257,5.4,4.7,6.1,"1,812",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,18,BO1,CAT1,EMPLOY1,RESP030,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"3,597",17.4,16.7,18.1,"1,813",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,18,BO1,CAT1,EMPLOY1,RESP031,"(39.766910452000445, -86.14996019399968)"
